tweet,side-effect,ineffective,rushed,pharma,mandatory,unnecessary,political,ingredients,conspiracy,country,religious,none
 wasting money vaccine 62 effective others 9296 appears trudeau care much protected another pathetic job,0,1,0,0,0,0,0,0,0,0,0,0
 politicsforali thetimes children start dying post vaccination say wonder vaccine risk evidently greater virus risk age group government weak face militant leftie teacher unions grow borisjohnson sackwilliamson,1,0,0,0,0,0,0,0,0,0,0,0
 dw_politics wnglucroft singing dancing biontech vaccine needs third shot germany buying hoodwinked pfizer responsibility make sure every one world wide vaccination duff 3rd shot,0,0,0,1,0,0,0,0,0,0,0,0
 contacted residents gibraltar stating 53 people died 10 days immediately following roll injections pfizer mrna covid injections calling massacre health impact news,1,0,0,0,0,0,0,0,0,0,0,0
 asharangappa_ ive jab dont wear mask work close proximity 50 odd folk day heard stories folk whod bad apart life normal remember vaccine ok vaccine,0,1,0,0,0,0,0,0,0,0,0,0
 sky_dvr johnson johnson covid vaccine include peg vaccines like vaccines medicines include nonmedical ingredients needs transparency alternatives hypersensitivity nonmedical ingredients,0,0,0,0,0,0,0,1,0,0,0,0
 government relying covid vaccines arent even indicated children,1,0,0,0,0,0,0,0,0,0,0,0
 never thought otherswhen millions ppl attending rallies bihar corona mafia desperate vaccine sale terrorising ppl fake dear corona chouhanshivraj vijayrupanibjp pmoindia hmoindia,0,0,0,1,0,1,0,0,0,0,0,0
 updated deaths week reported covid19 vaccine recipients 60 id 70 total check vaers cdc website search google vaers,1,0,0,0,0,0,0,0,0,0,0,0
 idk johnson johnson thought vaccine valid mffff make lotion tf yk rna,0,1,0,0,0,0,0,0,0,0,0,0
 edwardm34842089 bbc5live bbcsounds yeah nuts im vulnerable sounds completely hypocritical propaganda roof today boris giving pfizer complete immunity legal proceedings scary,0,0,0,0,0,0,1,0,0,0,0,0
 reuters gonna crush rushed untested vaccine already polls show willing actually take,0,0,1,0,0,0,0,0,0,0,0,0
 oxford vaccine injuries media reporting fatalities vaccinationscam,1,0,0,0,0,0,0,0,0,0,0,0
 dcexaminer oxford vaccine well monkeys contracted flu anyway,0,1,0,0,0,0,0,0,0,0,0,0
 pfizers covid19 vaccine arrives chicagos ohare airport source taking,0,0,0,0,0,0,0,0,0,0,0,1
 slaybeats6 paddyevans9 josephtuoyo dhscgovuk oxfordvacgroup astrazeneca yes id heard vaccine actually poison government plans culling uk population asap think win lots votes killing millions electorate subtle,0,0,0,0,0,0,1,1,0,0,0,0
 guardian ask paymaster bill gates trust lost via lockdown may intended plan forced vaccination forced id microchips surveillance livesall depopulation agenda,0,0,0,0,1,0,0,0,1,0,0,0
 peterhotez maddow im anti vaccine way hell take vaccine comes fda trump administration cant make truthful statements compromised many officials departments would trust safe,0,1,0,0,0,0,0,0,0,0,0,0
 death rates skyrocket israel following pfizer experimental covid vaccines,1,0,0,0,0,0,0,0,0,0,0,0
 muellershewrote dont want vaccine guaranteed work since something wait pfizer one,0,1,0,0,0,0,0,0,0,0,0,0
 bm gates back vacc7ne race time germanys curevac biotech hes backing bill dont fox around sure spreads around well takes money make investigate bmgf,0,0,0,1,0,0,0,0,0,0,0,0
 drtedros oxford vaccine uses virus affects chimpanzees genetically modified virus causes covid19the results organism reacts without noveltybut organisms volunteersand humanswe identical,0,0,0,0,0,0,0,1,0,0,0,0
 shatired shame turned white vaccine,0,0,0,0,0,0,0,0,0,0,0,1
 katiewr31413491 veritasdolor parents must speak thank katie know son physically perfect born perfect brain seizures followe vaccination vaccine safety proven cases like demand investigation,1,0,1,0,0,0,0,0,0,0,0,0
 prosaicview bhabiji papad least good taste hopefully mouth get kicked upstairs russian vaccine send painful jab arm backside pleasant memory pick poison,1,0,0,0,0,0,0,0,0,0,0,0
 nwoarchive 2 years old pfizer produced tetracycline great new antibiotics given wonder drug infant treat tonsillitis unknown side effect adult teeth grew discoloured knows possible side affects new pfizer vaccination may hold,1,0,0,0,0,0,0,0,0,0,0,0
 clynick received second dose pfizer covid19 vaccine june 13 died sleep night june 15 outlet reported pbhushan1,1,0,0,0,0,0,0,0,0,0,0,0
 trendulkar pfizer vaccine may get body never get du admission,0,0,0,0,0,0,0,0,0,0,0,1
 limited time every vaccine shot imposterinchief sidekick vice clown offering free coffin act offer available coffin stocks last,1,0,0,0,0,0,0,0,0,0,0,0
 13yearold dies sleep receiving pfizer covid vaccine cdc investigating,1,0,0,0,0,0,0,0,0,0,0,0
 govmurphy vaccine immunityreactions safer effective natural immunity 034 death rate,1,1,0,0,0,1,0,0,0,0,0,0
 rt_com ah hahahahahahahahaha course four five even six youll never get covid six pfizer make fucking fortune dumbass fear buying bullshit tactics scare taking doses vaccine,0,0,0,1,0,0,0,0,0,0,0,0
 smerconish scientists still discovered etiology covid 19 still scratching heads people affected virus people others get ill die without knowledge giving millions people useless vaccines,0,1,1,0,0,0,0,0,0,0,0,0
 four deaths elderly reported 3 countries first days vaccine rollout covid19 vaccine reactions pfizer biontech_group,1,0,0,0,0,0,0,0,0,0,0,0
 cnni well course cant naturally acquired herdimmunity rushed market vaccine becomes available think money wasted,0,0,1,0,0,0,0,0,0,0,0,0
 curtishouck meghanmccain benshapiro one yet knows vaccinated person still get spread covid know wont die get exposed know others safe unmasked near unvaccinated person fauci cannot answer question way dont know,0,1,0,0,0,0,0,0,0,0,0,0
 many die damaged postvx despicable pharmadriven government pause obsessive experimental vx rollout denmark actually looks people treating guinea pigs like uk vaccine vaccinedamage vaccineinjury yellowcard,1,0,0,0,0,0,0,0,0,0,0,0
 bbcr4today astrazeneca getting market needs years testing way proof vaccine safe done months accelerate technology cant change biology,1,0,1,0,0,0,0,0,0,0,0,0
 lies brainwashing news social media since saying helps help believe etc mean curevaccinetreatment etc twitter temporarily limits donald trump jrs account covid19 video via cnet,0,0,0,0,0,0,0,0,1,0,0,0
 katyscowshead normanswan yes astrazeneca increased asymptomatic carriage 68 week vaccination groups choose better vaccine,1,1,0,0,0,0,0,0,0,0,0,0
 brad_dickson know someone lincoln got vaccinated works hospital horrible side effects shots,1,0,0,0,0,0,0,0,0,0,0,0
 man dies rare blood clot getting moderna vaccine first known case might better chance getting covid,1,0,0,0,0,0,0,0,0,0,0,0
 juliahb1 boris johnson said today vaccine stop lockdowns never virus julia exist false flag,0,0,0,0,0,0,1,0,0,0,0,0
 wsj hydroxychloroquine proven cost pennies per dose moderna pfizer wont make money hand fist,0,0,0,1,0,0,0,0,0,0,0,0
 jack last 27yearold british engineer dead 21 days experimental astrazeneca viral vector shot covid blog,1,0,0,0,0,0,0,0,0,0,0,0
 coming open vaccine rushed production authorized emergency use bound full flawspotential dangers health ireland suspend use oxfordastrazeneca jab blood clots precaution sent via updayuk,1,0,1,0,0,0,0,0,0,0,0,0
 vaccine antidote im seeing friends posting pics maskless gatherings parties vaccine cure contract covid,0,1,0,0,0,0,0,0,0,0,0,0
 saw polls take covid vaccine im like yeah first ones market likely bad wrong fake,0,1,0,0,0,0,0,0,0,0,0,0
 people worldwide rising bloody lockdown tyranny masks vaccines policestate pharmacorps newworldorder gates astrazeneca gsk gavi want freedom rights jobs lives back say new normal say new world order irish rover,0,0,0,0,0,0,0,0,0,0,0,1
 mrmarkstephens1 quick discredit hydroxychloroquine thats around 60 years fast push needles people unproven vaccine bbcnews fake news,0,0,1,0,0,0,0,0,0,0,0,0
 2 getting vaccinated getting least reliable vaccine allseptember 4 2021 1431 hkt sinopharm sinovac fail,0,1,0,0,0,0,0,0,0,0,0,0
 covidvaccine sideeffects billgates scamdemic2020 vaccine covidsecondwave vaccinesafety pfizervaccine canada warning packet label comes vaccines giving nurses read,1,0,0,0,0,0,0,0,0,0,0,0
 llinwood sidneypowell1 please advocate vitamin d3 instead chemical protein substrate vaccine protect troops vitamin d3 mrna vaccine stronger immune systems prevent covid19 weakening body,0,0,0,0,0,1,0,1,0,0,0,0
 vaccine fail 2dose mrna vaccine regimens seem protect delta 350 sinovacvaccinated health workers indonesia tested positive central java outbreak thought driven delta covid19 via reuters 3,1,0,0,0,0,0,0,0,0,0,0,0
 secazar us_fda dont blame trump blame back bone care much income buddies get vaccine,0,0,0,1,0,0,0,0,0,0,0,0
 covid vaccine trusted lawsuits payouts opioids crisis happened johnson johnson,0,0,0,1,0,0,0,0,0,0,0,0
 louloumason sanfeyl long term studies new technology pfizer vaccine data show prevents getting covid,0,1,0,0,0,0,0,0,0,0,0,0
 bignallgeorge drericding enron russian doctors warning vaccine long term effects known vaccine mandated complete insanity u really trust life,1,0,0,0,1,0,0,0,0,0,0,0
 leadermcconnell body trusts know old ass would die took moderna vaccine criminal enterpizes seeks create foreign proteins patterned target proteins later eradication whoever attached stupid people,1,0,0,1,0,0,0,0,1,0,0,0
 vaers 69ymoderna covidvaccine cjd priondisease received cjd diagnosis 071421 passed away 071721 mother completely healthy went doctor every 6 months great check ups worked every day loved life,1,0,0,0,0,0,0,0,0,0,0,0
 covid19 vaccines never save us deadly equivalent spanish flu common sense used,0,1,0,0,0,0,0,0,0,0,0,0
 robertrees_ ewamazierska hhelenakhl afraid handlers google major investors vaccitech company heart oxford vaccine altering historical terms make new terms right rushing insane technology doesnt make ethical,0,0,1,1,0,0,0,0,0,0,0,0
 sounds like sort nutty movietheres dr fauci expert always changing story theres bill gates microsoft wizard created software vaccine take care human computer virus,0,0,0,1,0,0,0,0,0,0,0,0
 sciencescanner timjames16 fallacy vaccine protection others protect individual protect others narrative wicked false designed trick uncritical,0,0,0,0,0,0,0,0,0,0,0,1
 iamgregk apart enriching ppl like bill gates making mandatory ppl receive vaccine want particular society im seeing valuable reason anyone would want vax,0,0,0,0,1,0,0,0,0,0,0,0
 twiligh21059926 lucyannebridge queenoftheocean norwegian health authorities looked 13 deaths believe vaccine side effects least partly blame cautioning frail terminally ill getting vaccine,1,0,0,0,0,0,0,0,0,0,0,0
 3rd person dies japan receiving recalled moderna covid19 shot,1,0,0,0,0,0,0,0,0,0,0,0
 theblaze millions successfully recovered covid dont need vaccine,0,0,0,0,0,1,0,0,0,0,0,0
 johnloony karimpalant jason_manc doesnt stop transmission pfizer still wants masks socdistancing vaccine nothing cash injection ha get vax cos,0,1,0,0,0,0,0,0,0,0,0,0
 healthy single mom 39 dies 4 days getting second moderna covid vaccine moderna coming soon vaccination centre near,1,0,0,0,0,0,0,0,0,0,0,0
 woman dies possible rare side effect receiving pfizer vaccine,1,0,0,0,0,0,0,0,0,0,0,0
 lol issue get trying say covid nearly bad bubonic plague compare trying say vaccine shouldnt rushed pushed onto people lets try tweet something make shock statement,0,0,1,0,1,0,0,0,0,0,0,0
 thing take covid hcq zinc zpac vaccine,0,0,0,0,0,1,0,0,0,0,0,0
 astra zeneca vaccinationns 55 years age germany many strange thrombosis deaths occurred vipit vaccine induced prothrombotic immune thrombocytopenia seems causing theses weird thrombosis deaths mainly young females,1,0,0,0,0,0,0,0,0,0,0,0
 lfcgaz1961 welshgoldigger myarrse google prof mike yeadon prof carl heneghan answers youre right take 10 yrs average develop vaccine even worrisome pfizer seeking held liable adverse reactions,0,0,1,1,0,0,0,0,0,0,0,0
 enca thank saw moderna vaccine comes tracker scanner also mess dna cause cancer coronavirus nr 7 vaccine ever successfully developed 6 god created immune system works better vaccine,1,1,0,0,0,0,0,1,0,0,0,0
 moderna engaged transhumanism hybrid machinehumans experiments experimental mrna vax government today purchased intends inject alters genetic code humans effectively lab rats,1,0,0,0,0,0,0,0,0,0,0,0
 votegoldjen good info also ceo pfizer vaccine maker declining doesnt want cut line really knows side effects thats doesnt want,1,0,0,0,0,0,0,0,0,0,0,0
 carloshappynpo mandates medical exemptions passed state state unconstitutional state shouldnt able force vaccines child adverse reaction vaccines already thats theyre covid vaccine skipped lab,1,0,1,0,1,0,0,0,0,0,0,0
 lmrobin1962 justintrudeau pfizer manufacturing distributing vaccines soon plus clear many people want vaccine,0,0,0,0,0,0,0,0,0,0,0,1
 norway urgently changes coronavirus vaccine guidance 23 die days following pfizer jab norwegian authorities reported 23 elderly people died days coronavirus vaccine,1,0,0,0,0,0,0,0,0,0,0,0
 moderna says needs contingent black people volunteer kung flu testing wow remember tuskeegee experiments hope black friends dont fall shitever facui dr collins scientists money power grubbing pols,0,0,0,1,0,0,1,0,0,0,0,0
 record considered getting novavax vaccine since september zero trust mrna vaccines 100 right safety profile bad im definitely getting need thorough honest read discussion,0,1,0,0,0,0,0,0,0,0,0,0
 remember pfizer paid 23 billion settle largest healthcare fraud case history millions eligible americans rush get vaccinated pfizers new wuhan coronavirus covid19 vaccine vital remind 2009 settlement,0,0,0,1,0,0,0,0,0,0,0,0
 read reports front educate virus duped make wise decision decision vaccine personal responsibility ur governments wont back anything cant sue maker,1,0,0,0,0,0,0,0,0,0,0,0
 randomscouser85 ianrobo1 cadoret mancman10 course expected especially vaccines scene forces covid mutate much odd 3 biggest mutations uk brazil sa come countries trialed oxford vaccine,0,1,0,0,0,0,0,0,0,0,0,0
 big news people furry community bolsonaro said pfizer vaccine turn crocodile youre scalie go take vaccine get two good things price one,1,0,0,0,0,0,0,0,0,0,0,0
 watch exclusive dr shiva exposes fauci birx gates covid19 endgame youtube chipedvaccines want,0,0,0,0,0,0,0,1,1,0,0,0
